-5.41E-01,1.02E+00,6.73E-01,-1.85E-02,-1.39E-02,-5.88E-01,8.09E-01,-4.15E-01,8.76E-02,5.10E-02,1.46E-01,1.99E-01,-2.59E-01,-5.06E-02,-6.29E-02,-3.06E-02,-2.88E-02,1.45E-01,-1.19E-01,8.97E-02,-1.31E-01,2.46E-02,-6.17E-01,-1.06E-01,-9.14E-02,-8.95E-02,2.13E-01,-1.24E-01
-0.541,1.01,0.672,-0.017,-0.017,-0.687,0.726,-0.155,0.0613,0.0552,0.139,0.253,-0.338,-0.0878,0.1,-0.0361,0.0,0.0,0.0,0.0,-0.16,-0.1,-0.683,-0.247,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0169,-0.0171,-0.69,0.724,-0.15,0.0627,0.0545,0.141,0.253,-0.338,-0.0875,0.1,-0.0366,0.0,0.0,0.0,0.0,-0.158,-0.1,-0.677,-0.25,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0168,-0.0172,-0.691,0.722,-0.146,0.0638,0.0541,0.142,0.252,-0.338,-0.0874,0.1,-0.0369,0.0,0.0,0.0,0.0,-0.156,-0.1,-0.672,-0.252,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0168,-0.0173,-0.693,0.72,-0.142,0.0649,0.0536,0.143,0.252,-0.338,-0.0873,0.1,-0.0374,0.0,0.0,0.0,0.0,-0.154,-0.1,-0.668,-0.255,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0168,-0.0176,-0.695,0.719,-0.136,0.0664,0.0531,0.144,0.252,-0.338,-0.0873,0.1,-0.0378,0.0,0.0,0.0,0.0,-0.151,-0.1,-0.663,-0.257,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0168,-0.0178,-0.696,0.717,-0.132,0.0674,0.0528,0.145,0.251,-0.338,-0.0873,0.1,-0.0381,0.0,0.0,0.0,0.0,-0.148,-0.1,-0.66,-0.26,0.0,0.0,0.0
-0.541,1.01,0.672,-0.0169,-0.018,-0.697,0.717,-0.129,0.0683,0.0527,0.145,0.251,-0.338,-0.0874,0.1,-0.0382,0.0,0.0,0.0,0.0,-0.145,-0.1,-0.658,-0.262,0.0,0.0,0.0
-0.541,1.01,0.672,-0.017,-0.0182,-0.698,0.716,-0.126,0.0694,0.0528,0.146,0.251,-0.338,-0.0877,0.1,-0.038,0.0,0.0,0.0,0.0,-0.141,-0.1,-0.655,-0.265,0.0,0.0,0.0
-0.541,1.01,0.672,-0.017,-0.0182,-0.699,0.715,-0.123,0.0699,0.053,0.146,0.25,-0.338,-0.0879,0.1,-0.0378,0.0,0.0,0.0,0.0,-0.138,-0.1,-0.655,-0.267,0.0,0.0,0.0
-0.541,1.01,0.672,-0.017,-0.0183,-0.699,0.715,-0.121,0.0702,0.0534,0.146,0.25,-0.337,-0.0882,0.1,-0.0374,0.0,0.0,0.0,0.0,-0.135,-0.1,-0.654,-0.27,0.0,0.0,0.0
-0.542,1.01,0.672,-0.017,-0.0184,-0.699,0.715,-0.121,0.0705,0.0543,0.146,0.249,-0.337,-0.0885,0.1,-0.0365,0.0,0.0,0.0,0.0,-0.131,-0.1,-0.655,-0.272,0.0,0.0,0.0
-0.542,1.01,0.672,-0.017,-0.0184,-0.698,0.715,-0.122,0.0705,0.055,0.146,0.249,-0.337,-0.0888,0.1,-0.0358,0.0,0.0,0.0,0.0,-0.129,-0.1,-0.655,-0.274,0.0,0.0,0.0
-0.542,1.01,0.672,-0.0169,-0.0184,-0.698,0.716,-0.123,0.0701,0.0559,0.145,0.249,-0.337,-0.0892,0.1,-0.035,0.0,0.0,0.0,0.0,-0.126,-0.1,-0.655,-0.276,0.0,0.0,0.0
-0.543,1.01,0.672,-0.0167,-0.0183,-0.697,0.716,-0.125,0.0693,0.0571,0.145,0.248,-0.336,-0.0898,0.1,-0.0338,0.0,0.0,0.0,0.0,-0.123,-0.1,-0.657,-0.277,0.0,0.0,0.0
-0.544,1.01,0.672,-0.0165,-0.0184,-0.696,0.717,-0.126,0.0688,0.0578,0.144,0.248,-0.336,-0.0903,0.1,-0.033,0.0,0.0,0.0,0.0,-0.121,-0.1,-0.658,-0.278,0.0,0.0,0.0
-0.544,1.01,0.672,-0.0164,-0.0184,-0.696,0.718,-0.128,0.0682,0.0588,0.143,0.248,-0.335,-0.0909,0.1,-0.0321,0.0,0.0,0.0,0.0,-0.119,-0.1,-0.66,-0.279,0.0,0.0,0.0
-0.545,1.01,0.672,-0.0161,-0.0184,-0.695,0.719,-0.13,0.0674,0.0602,0.143,0.248,-0.334,-0.0915,0.1,-0.0307,0.0,0.0,0.0,0.0,-0.118,-0.1,-0.661,-0.28,0.0,0.0,0.0
-0.546,1.01,0.672,-0.016,-0.0184,-0.694,0.719,-0.131,0.0668,0.0615,0.142,0.248,-0.334,-0.0919,0.1,-0.0294,0.0,0.0,0.0,0.0,-0.116,-0.1,-0.662,-0.281,0.0,0.0,0.0
-0.546,1.01,0.672,-0.0159,-0.0183,-0.694,0.72,-0.132,0.0662,0.0632,0.141,0.247,-0.333,-0.0924,0.1,-0.0279,0.0,0.0,0.0,0.0,-0.115,-0.1,-0.661,-0.281,0.0,0.0,0.0
